source,target,weight,cost
Poole,J. Valančiūnas,51,0.0196078431372549
Poole,J. Wiseman,57,0.017543859649122806
Poole,K. Bazemore,10,0.1
Poole,K. Bowman,20,0.05
Poole,K. George,35,0.02857142857142857
Poole,K. Kuzma,194,0.005154639175257732
Poole,K. Looney,161,0.006211180124223602
Poole,K. Matković,34,0.029411764705882353
Poole,K. Middleton,16,0.0625
Poole,K. Oubre Jr.,27,0.037037037037037035
Poole,K. Thompson,326,0.003067484662576687
Poole,L. Shamet,26,0.038461538461538464
Poole,M. Bagley III,41,0.024390243902439025
Poole,M. Brogdon,16,0.0625
Poole,M. Chriss,24,0.041666666666666664
Poole,M. Moody,66,0.015151515151515152
Poole,M. Mulder,40,0.025
Poole,M. Muscala,14,0.07142857142857142
Poole,M. Peavy,16,0.0625
Poole,M. Smart,6,0.16666666666666666
Poole,N. Bjelica,52,0.019230769230769232
Poole,N. Mannion,11,0.09090909090909091
Poole,O. Porter Jr.,48,0.020833333333333332
Poole,O. Spellman,23,0.043478260869565216
Poole,P. Baldwin,9,0.1111111111111111
Poole,P. Baldwin Jr.,15,0.06666666666666667
Poole,Q. Weatherspoon,4,0.25
Poole,R. Holmes,43,0.023255813953488372
Poole,S. Bey,14,0.07142857142857142
Poole,S. Curry,181,0.0055248618784530384
Poole,T. Jerome,33,0.030303030303030304
Poole,T. Jones,82,0.012195121951219513
Poole,T. Murphy III,48,0.020833333333333332
Poole,T. Vukcevic,45,0.022222222222222223
Poole,W. Cauley-Stein,18,0.05555555555555555
Poole,Y. Missi,26,0.038461538461538464
Poole,Z. Norvell Jr.,3,0.3333333333333333
Poole,Z. Williamson,44,0.022727272727272728
Porter,A. Miller,2,0.5
Porter,B. Beal,10,0.1
Porter,B. Brown,14,0.07142857142857142
Porter,C. Boucher,4,0.25
Porter,C. LeVert,3,0.3333333333333333
Porter,C. Singleton,4,0.25
Porter,D. Blair,4,0.25
Porter,D. Garland,5,0.2
Porter,D. Gooden,9,0.1111111111111111
Porter,D. Jones,2,0.5
Porter,D. Schröder,8,0.125
Porter,E. Bates,3,0.3333333333333333
Porter,E. Mobley,6,0.16666666666666666
Porter,G. Dick,15,0.06666666666666667
Porter,G. Niang,21,0.047619047619047616
Porter,G. Temple,11,0.09090909090909091
Porter,G. Trent Jr.,12,0.08333333333333333
Porter,I. Quickley,8,0.125
Porter,J. Allen,6,0.16666666666666666
Porter,J. Freeman-Liberty,2,0.5
Porter,J. McDaniels,12,0.08333333333333333
Porter,J. Nwora,23,0.043478260869565216
Porter,J. Ramsey,3,0.3333333333333333
Porter,J. Vesely,2,0.5
Porter,J. Wall,14,0.07142857142857142
Porter,K. Humphries,10,0.1
Porter,K. Seraphin,24,0.041666666666666664
Porter,K. Tillie,2,0.5
Porter,M. Gortat,18,0.05555555555555555
Porter,M. Strus,18,0.05555555555555555
Porter,M. Webster,5,0.2
Porter,Nene,20,0.05
Porter,O. Agbaji,3,0.3333333333333333
Porter,P. Pierce,14,0.07142857142857142
Porter,P. Siakam,11,0.09090909090909091
Porter,R. Barrett,13,0.07692307692307693
Porter,R. Butler,9,0.1111111111111111
Porter,R. Sessions,15,0.06666666666666667
Porter,S. Barnes,6,0.16666666666666666
Porter,S. Merrill,9,0.1111111111111111
Porter,T. Ariza,3,0.3333333333333333
Porter,T. Thompson,4,0.25
Porter Jr.,A. Bradley,4,0.25
Porter Jr.,A. Brooks,38,0.02631578947368421
Porter Jr.,A. Coffey,46,0.021739130434782608
Porter Jr.,A. Drummond,4,0.25
Porter Jr.,A. Gordon,156,0.00641025641025641
Porter Jr.,A. Green,141,0.0070921985815602835
Porter Jr.,A. Iguodala,3,0.3333333333333333
Porter Jr.,A. Lamb,3,0.3333333333333333
Porter Jr.,A. McKinnie,15,0.06666666666666667
Porter Jr.,A. Mokoka,2,0.5
Porter Jr.,A. Rivers,27,0.037037037037037035
Porter Jr.,A. Sengun,167,0.005988023952095809
Porter Jr.,A. Wiggins,63,0.015873015873015872
Porter Jr.,A. Zizic,20,0.05
Porter Jr.,B. Beal,263,0.0038022813688212928
Porter Jr.,B. Bogdanovic,18,0.05555555555555555
Porter Jr.,B. Bol,4,0.25
Porter Jr.,B. Brown,17,0.058823529411764705
Porter Jr.,B. Fernando,30,0.03333333333333333
Porter Jr.,B. Hyland,14,0.07142857142857142
Porter Jr.,B. Jennings,3,0.3333333333333333
Porter Jr.,B. Lopez,49,0.02040816326530612
Porter Jr.,B. Marjanovic,4,0.25
Porter Jr.,B. McLemore,8,0.125
Porter Jr.,B. Portis,164,0.006097560975609756
Porter Jr.,B. Saraf,3,0.3333333333333333
Porter Jr.,C. Anthony,3,0.3333333333333333
Porter Jr.,C. Braun,82,0.012195121951219513
Porter Jr.,C. Chiozza,3,0.3333333333333333
Porter Jr.,C. Felicio,2,0.5
Porter Jr.,C. Gillespie,5,0.2
Porter Jr.,C. Hutchison,5,0.2
Porter Jr.,C. LeVert,23,0.043478260869565216
Porter Jr.,C. Okeke,3,0.3333333333333333
Porter Jr.,C. Osman,8,0.125
Porter Jr.,C. Randle,3,0.3333333333333333
Porter Jr.,C. Sexton,14,0.07142857142857142
Porter Jr.,C. Thomas,28,0.03571428571428571
Porter Jr.,C. White,21,0.047619047619047616
Porter Jr.,C. Wood,333,0.003003003003003003
Porter Jr.,D. Augustin,3,0.3333333333333333
Porter Jr.,D. Blair,2,0.5
Porter Jr.,D. Gafford,2,0.5
Porter Jr.,D. Garland,49,0.02040816326530612
Porter Jr.,D. Gooden,9,0.1111111111111111
Porter Jr.,D. Green,12,0.08333333333333333
Porter Jr.,D. House Jr.,11,0.09090909090909091
Porter Jr.,D. Howard,8,0.125
Porter Jr.,D. Hunter,38,0.02631578947368421
Porter Jr.,D. Jeffries,2,0.5
Porter Jr.,D. Jones,15,0.06666666666666667
Porter Jr.,D. Jones Jr.,19,0.05263157894736842
Porter Jr.,D. Jordan,22,0.045454545454545456
Porter Jr.,D. Lee,21,0.047619047619047616
Porter Jr.,D. Lillard,3,0.3333333333333333
Porter Jr.,D. Mitchell,70,0.014285714285714285
Porter Jr.,D. Nix,3,0.3333333333333333
Porter Jr.,D. Nwaba,12,0.08333333333333333
Porter Jr.,D. Powell,7,0.14285714285714285
Porter Jr.,D. Reed,2,0.5
Porter Jr.,D. Schroder,3,0.3333333333333333
Porter Jr.,D. Schröder,10,0.1
Porter Jr.,D. Sharpe,27,0.037037037037037035
Porter Jr.,D. Theis,48,0.020833333333333332
Porter Jr.,D. Valentine,5,0.2
Porter Jr.,D. Wade,34,0.029411764705882353
Porter Jr.,D. Wilson,18,0.05555555555555555
Porter Jr.,D. Wolf,12,0.08333333333333333
Porter Jr.,D. Šarić,2,0.5
Porter Jr.,E. Bates,12,0.08333333333333333
Porter Jr.,E. Dëmin,59,0.01694915254237288
Porter Jr.,E. Gordon,100,0.01
Porter Jr.,E. Mobley,82,0.012195121951219513
Porter Jr.,F. Campazzo,17,0.058823529411764705
Porter Jr.,F. VanVleet,5,0.2
Porter Jr.,G. Antetokounmpo,100,0.01
Porter Jr.,G. Harris,16,0.0625
Porter Jr.,G. Mathews,105,0.009523809523809525
Porter Jr.,G. Niang,33,0.030303030303030304
Porter Jr.,G. Payton II,22,0.045454545454545456
Porter Jr.,G. Temple,30,0.03333333333333333
Porter Jr.,G. Trent Jr.,88,0.011363636363636364
Porter Jr.,I. Hartenstein,2,0.5
Porter Jr.,I. Mahinmi,18,0.05555555555555555
Porter Jr.,I. Mobley,2,0.5
Porter Jr.,I. Okoro,32,0.03125
Porter Jr.,I. Zubac,34,0.029411764705882353
Porter Jr.,J. Allen,116,0.008620689655172414
Porter Jr.,J. Christopher,31,0.03225806451612903
Porter Jr.,J. Clarkson,20,0.05
Porter Jr.,J. Dudley,30,0.03333333333333333
Porter Jr.,J. Grant,24,0.041666666666666664
Porter Jr.,J. Green,374,0.00267379679144385
Porter Jr.,J. Harden,30,0.03333333333333333
Porter Jr.,J. Henson,21,0.047619047619047616
Porter Jr.,J. Hernangomez,10,0.1
Porter Jr.,J. Holiday,11,0.09090909090909091
Porter Jr.,J. Kuminga,2,0.5
Porter Jr.,J. Meeks,18,0.05555555555555555
Porter Jr.,J. Miller,12,0.08333333333333333
Porter Jr.,J. Murray,139,0.007194244604316547
Porter Jr.,J. Patton,18,0.05555555555555555
Porter Jr.,J. Pickett,3,0.3333333333333333
Porter Jr.,J. Poeltl,2,0.5
Porter Jr.,J. Poole,41,0.024390243902439025
Porter Jr.,J. Sims,78,0.01282051282051282
Porter Jr.,J. Smith,11,0.09090909090909091
Porter Jr.,J. Smith Jr.,168,0.005952380952380952
Porter Jr.,J. Strawther,17,0.058823529411764705
Porter Jr.,J. Tate,215,0.004651162790697674
Porter Jr.,J. Toscano-Anderson,2,0.5
Porter Jr.,J. Tyson,110,0.00909090909090909
Porter Jr.,J. Wall,230,0.004347826086956522
Porter Jr.,J. Wilson,8,0.125
Porter Jr.,K. Brown,2,0.5
Porter Jr.,K. Caldwell-Pope,76,0.013157894736842105
Porter Jr.,K. Dunn,29,0.034482758620689655
Porter Jr.,K. Ellis,10,0.1
Porter Jr.,K. Humphries,13,0.07692307692307693
Porter Jr.,K. Jones,6,0.16666666666666666
Porter Jr.,K. Kuzma,162,0.006172839506172839
Porter Jr.,K. Leonard,7,0.14285714285714285
Porter Jr.,K. Looney,16,0.0625
Porter Jr.,K. Love,25,0.04
Porter Jr.,K. Martin,2,0.5
Porter Jr.,K. Martin Jr.,249,0.004016064257028112
Porter Jr.,K. Olynyk,69,0.014492753623188406
Porter Jr.,K. Oubre Jr.,62,0.016129032258064516
Porter Jr.,K. Seraphin,2,0.5
Porter Jr.,K. Thompson,55,0.01818181818181818
Porter Jr.,L. Ball,15,0.06666666666666667
Porter Jr.,L. Kornet,4,0.25
Porter Jr.,L. Markkanen,43,0.023255813953488372
Porter Jr.,L. Nance Jr.,72,0.013888888888888888
Porter Jr.,M. Bamba,35,0.02857142857142857
Porter Jr.,M. Beasley,5,0.2
Porter Jr.,M. Dellavedova,7,0.14285714285714285
Porter Jr.,M. Gortat,146,0.00684931506849315
Porter Jr.,M. Howard,6,0.16666666666666666
Porter Jr.,M. Morris,180,0.005555555555555556
Porter Jr.,M. Morris Sr.,5,0.2
Porter Jr.,M. Plumlee,20,0.05
Porter Jr.,M. Scott,18,0.05555555555555555
Porter Jr.,M. Strus,29,0.034482758620689655
Porter Jr.,M. Thornton,7,0.14285714285714285
Porter Jr.,M. Turner,85,0.011764705882352941
Porter Jr.,N. Batum,36,0.027777777777777776
Porter Jr.,N. Bjelica,20,0.05
Porter Jr.,N. Claxton,96,0.010416666666666666
Porter Jr.,N. Clowney,51,0.0196078431372549
Porter Jr.,N. Jokic,177,0.005649717514124294
Porter Jr.,N. Jokić,264,0.003787878787878788
Porter Jr.,N. Powell,60,0.016666666666666666
Porter Jr.,N. Tomlin,32,0.03125
Porter Jr.,N. Traore,9,0.1111111111111111
Porter Jr.,Nene,16,0.0625
Porter Jr.,O. Agbaji,2,0.5
Porter Jr.,O. Anunoby,7,0.14285714285714285
Porter Jr.,O. Dieng,8,0.125
Porter Jr.,P. Achiuwa,4,0.25
Porter Jr.,P. Connaughton,4,0.25
Porter Jr.,P. Dozier,4,0.25
Porter Jr.,P. Millsap,24,0.041666666666666664
Porter Jr.,P. Nance,16,0.0625
Porter Jr.,P. Pierce,5,0.2
Porter Jr.,P. Siakam,2,0.5
Porter Jr.,P. Watson,53,0.018867924528301886
Porter Jr.,P. Williams,9,0.1111111111111111
Porter Jr.,R. Arcidiacono,8,0.125
Porter Jr.,R. Butler,3,0.3333333333333333
Porter Jr.,R. Hampton,2,0.5
Porter Jr.,R. Jackson,20,0.05
Porter Jr.,R. Lopez,26,0.038461538461538464
Porter Jr.,R. Rollins,58,0.017241379310344827
Porter Jr.,R. Sessions,23,0.043478260869565216
Porter Jr.,R. Westbrook,41,0.024390243902439025
Porter Jr.,S. Barnes,8,0.125
Porter Jr.,S. Brown,19,0.05263157894736842
Porter Jr.,S. Curry,62,0.016129032258064516
Porter Jr.,S. Dekker,4,0.25
Porter Jr.,S. Harrison,2,0.5
Porter Jr.,S. Mac,3,0.3333333333333333
Porter Jr.,S. Merrill,87,0.011494252873563218
Porter Jr.,T. Ariza,11,0.09090909090909091
Porter Jr.,T. Brown Jr.,2,0.5
Porter Jr.,T. Bryant,39,0.02564102564102564
Porter Jr.,T. Burke,2,0.5
Porter Jr.,T. Craig,19,0.05263157894736842
Porter Jr.,T. Daniels,6,0.16666666666666666
Porter Jr.,T. Eason,43,0.023255813953488372
Porter Jr.,T. Enaruna,7,0.14285714285714285
Porter Jr.,T. Frazier,6,0.16666666666666666
Porter Jr.,T. Jerome,21,0.047619047619047616
Porter Jr.,T. Mann,58,0.017241379310344827
Porter Jr.,T. Martin,19,0.05263157894736842
Porter Jr.,T. Prince,46,0.021739130434782608
Porter Jr.,T. Proctor,15,0.06666666666666667
Porter Jr.,T. Ross,2,0.5
Porter Jr.,T. Satoransky,78,0.01282051282051282
Porter Jr.,T. Thompson,58,0.017241379310344827
Porter Jr.,T. Young,24,0.041666666666666664
Porter Jr.,U. Garuba,49,0.02040816326530612
Porter Jr.,V. Cancar,7,0.14285714285714285
Porter Jr.,V. Oladipo,21,0.047619047619047616
Porter Jr.,V. Čančar,3,0.3333333333333333
Porter Jr.,W. Barton,24,0.041666666666666664
Porter Jr.,W. Carter Jr.,30,0.03333333333333333
Porter Jr.,W. Selden,6,0.16666666666666666
Porter Jr.,Z. LaVine,49,0.02040816326530612
Porter Jr.,Z. Nnaji,7,0.14285714285714285
Porter Jr.,Z. Williams,36,0.027777777777777776
Portis,A. Blakeney,24,0.041666666666666664
Portis,A. Brooks,18,0.05555555555555555
Portis,A. Green,120,0.008333333333333333
Portis,A. Jackson Jr.,11,0.09090909090909091
Portis,A. Morrow,5,0.2
Portis,A. Trier,5,0.2
Portis,B. Beal,13,0.07692307692307693
Portis,B. Forbes,61,0.01639344262295082
Portis,B. Lopez,80,0.0125
Portis,B. Sampson,2,0.5
Portis,C. Anthony,16,0.0625
Portis,C. Bairstow,2,0.5
Portis,C. Felicio,10,0.1
Portis,C. Hutchison,4,0.25
Portis,C. Payne,34,0.029411764705882353
Portis,C. Randle,2,0.5
Portis,C. Thomas,5,0.2
Portis,D. Augustin,3,0.3333333333333333
Portis,D. DiVincenzo,16,0.0625
Portis,D. Dotson,50,0.02
Portis,D. Gallinari,3,0.3333333333333333
Portis,D. Lillard,57,0.017543859649122806
Portis,D. McDermott,43,0.023255813953488372
Portis,D. Nwaba,16,0.0625
Portis,D. Robinson,2,0.5
Portis,D. Rose,2,0.5
Portis,D. Smith Jr.,7,0.14285714285714285
Portis,D. Valentine,88,0.011363636363636364
Portis,D. Wade,10,0.1
Portis,D. Wright,2,0.5
Portis,E. Moore,6,0.16666666666666666
Portis,E. Payton,9,0.1111111111111111
Portis,F. Ntilikina,14,0.07142857142857142
Portis,G. Allen,62,0.016129032258064516
Portis,G. Antetokounmpo,121,0.008264462809917356
Portis,G. Harris,13,0.07692307692307693
Portis,G. Hill,30,0.03333333333333333
Portis,G. Trent Jr.,95,0.010526315789473684
Portis,I. Canaan,9,0.1111111111111111
Portis,J. Butler,21,0.047619047619047616
Portis,J. Carter,50,0.02
Portis,J. Crowder,37,0.02702702702702703
Portis,J. Grant,30,0.03333333333333333
Portis,J. Green,9,0.1111111111111111
Portis,J. Holiday,156,0.00641025641025641
Portis,J. Ingles,15,0.06666666666666667
Portis,J. Lauvergne,2,0.5
Portis,J. McRae,4,0.25
Portis,J. Nwora,50,0.02
Portis,J. Parker,23,0.043478260869565216
Portis,J. Randle,7,0.14285714285714285
Portis,J. Robinson,3,0.3333333333333333
Portis,J. Sims,4,0.25
Portis,J. Smart,5,0.2
Portis,J. Teague,2,0.5
Portis,K. Allen,3,0.3333333333333333
Portis,K. Dunn,9,0.1111111111111111
Portis,K. Hinrich,2,0.5
Portis,K. Knox II,48,0.020833333333333332
Portis,K. Kuzma,49,0.02040816326530612
Portis,K. Middleton,99,0.010101010101010102
Portis,K. Porter Jr.,23,0.043478260869565216
Portis,L. Markkanen,20,0.05
Portis,L. Wigginton,2,0.5
Portis,M. Beasley,40,0.025
Portis,M. Beauchamp,17,0.058823529411764705
Portis,M. Carter-Williams,2,0.5
Portis,M. Dunleavy,3,0.3333333333333333
Portis,M. Morris Sr.,18,0.05555555555555555
Portis,M. Robinson,16,0.0625
Portis,M. Turner,16,0.0625
Portis,N. Mirotic,66,0.015151515151515152
Portis,N. Vonleh,7,0.14285714285714285
Portis,O. Dieng,5,0.2
Portis,P. Beverley,18,0.05555555555555555
Portis,P. Connaughton,129,0.007751937984496124
Portis,P. Gasol,8,0.125
Portis,P. Nance,7,0.14285714285714285
Portis,P. Tucker,5,0.2
Portis,P. Zipser,21,0.047619047619047616
Portis,Q. Pondexter,2,0.5
Portis,R. Arcidiacono,2,0.5
Portis,R. Barrett,20,0.05
Portis,R. Bullock,13,0.07692307692307693
Portis,R. Hood,8,0.125
Portis,R. Lopez,12,0.08333333333333333
Portis,R. Rollins,77,0.012987012987012988
Portis,R. Rondo,2,0.5
Portis,S. Dekker,3,0.3333333333333333
Portis,S. Harrison,14,0.07142857142857142
Portis,S. Ibaka,3,0.3333333333333333
Portis,S. Kilpatrick,2,0.5
Portis,S. Mamukelashvili,2,0.5
Portis,S. Merrill,6,0.16666666666666666
Portis,S. Ojeleye,6,0.16666666666666666
Portis,T. Antetokounmpo,8,0.125
Portis,T. Ariza,16,0.0625
Portis,T. Brown Jr.,9,0.1111111111111111
Portis,T. Bryant,6,0.16666666666666666
Portis,T. Craig,9,0.1111111111111111
Portis,T. Gibson,12,0.08333333333333333
Portis,T. Prince,51,0.0196078431372549
Portis,T. Satoransky,11,0.09090909090909091
Portis,T. Snell,15,0.06666666666666667
Portis,W. Carter Jr.,4,0.25
Portis,W. Ellington,19,0.05263157894736842
Portis,W. Johnson,2,0.5
Portis,W. Matthews,29,0.034482758620689655
Portis,W. Selden,4,0.25
Portis,Z. LaVine,27,0.037037037037037035
Porzingis,A. Afflalo,32,0.03125
Porzingis,A. Gill,2,0.5
Porzingis,A. Horford,48,0.020833333333333332
Porzingis,B. Beal,99,0.010101010101010102
Porzingis,B. Jennings,14,0.07142857142857142
Porzingis,B. Knight,3,0.3333333333333333
Porzingis,B. Marjanovic,8,0.125
Porzingis,B. Podziemski,21,0.047619047619047616
Porzingis,B. Scheierman,3,0.3333333333333333
Porzingis,C. Anthony,128,0.0078125
Porzingis,C. Kispert,89,0.011235955056179775
Porzingis,C. Lee,92,0.010869565217391304
Porzingis,D. Avdija,61,0.01639344262295082
Porzingis,D. Daniels,10,0.1
Porzingis,D. Dotson,3,0.3333333333333333
Porzingis,D. Finney-Smith,111,0.009009009009009009
Porzingis,D. Gafford,8,0.125
Porzingis,D. Green,13,0.07692307692307693
Porzingis,D. McDermott,23,0.043478260869565216
Porzingis,D. Melton,3,0.3333333333333333
Porzingis,D. Powell,24,0.041666666666666664
Porzingis,D. Rose,26,0.038461538461538464
Porzingis,D. White,135,0.007407407407407408
Porzingis,D. Williams,10,0.1
Porzingis,D. Wright,51,0.0196078431372549
Porzingis,E. Freedom,22,0.045454545454545456
Porzingis,F. Ntilikina,24,0.041666666666666664
Porzingis,G. Payton II,16,0.0625
Porzingis,G. Santos,13,0.07692307692307693
Porzingis,I. Smith,3,0.3333333333333333
Porzingis,J. Brown,102,0.00980392156862745
Porzingis,J. Brunson,67,0.014925373134328358
Porzingis,J. Calderon,41,0.024390243902439025
Porzingis,J. Davis,2,0.5
Porzingis,J. Goodwin,11,0.09090909090909091
Porzingis,J. Grant,4,0.25
Porzingis,J. Green,8,0.125
Porzingis,J. Holiday,81,0.012345679012345678
Porzingis,J. Jack,14,0.07142857142857142
Porzingis,J. Jackson,15,0.06666666666666667
Porzingis,J. Johnson,29,0.034482758620689655
Porzingis,J. Noah,6,0.16666666666666666
Porzingis,J. Richardson,36,0.027777777777777776
Porzingis,J. Tatum,97,0.010309278350515464
Porzingis,K. Caldwell-Pope,30,0.03333333333333333
Porzingis,K. Kuzma,61,0.01639344262295082
Porzingis,K. Nunn,12,0.08333333333333333
Porzingis,K. O'Quinn,10,0.1
Porzingis,K. Wallace,3,0.3333333333333333
Porzingis,L. Cryer,8,0.125
Porzingis,L. Doncic,78,0.01282051282051282
Porzingis,L. Galloway,22,0.045454545454545456
Porzingis,L. Kennard,10,0.1
Porzingis,L. Kornet,8,0.125
Porzingis,L. Thomas,24,0.041666666666666664
Porzingis,M. Beasley,2,0.5
Porzingis,M. Brown,2,0.5
Porzingis,M. Chriss,2,0.5
Porzingis,M. Gueye,3,0.3333333333333333
Porzingis,M. Kleber,22,0.045454545454545456
Porzingis,M. Kuzminskas,12,0.08333333333333333
Porzingis,M. Leons,3,0.3333333333333333
Porzingis,M. Moody,3,0.3333333333333333
Porzingis,M. Morris,58,0.017241379310344827
Porzingis,N. Alexander-Walker,16,0.0625
Porzingis,O. Brissett,2,0.5
Porzingis,O. Okongwu,4,0.25
Porzingis,P. Pritchard,33,0.030303030303030304
Porzingis,P. Spencer,3,0.3333333333333333
Porzingis,R. Baker,11,0.09090909090909091
Porzingis,R. Bullock,8,0.125
Porzingis,R. Hachimura,25,0.04
Porzingis,R. Lopez,20,0.05
Porzingis,R. Neto,2,0.5
Porzingis,S. Brown,5,0.2
Porzingis,S. Curry,40,0.025
Porzingis,S. Hauser,32,0.03125
Porzingis,S. Vujacic,22,0.045454545454545456
Porzingis,T. Burke,20,0.05
Porzingis,T. Gibson,2,0.5
Porzingis,T. Hardaway Jr.,146,0.00684931506849315
Porzingis,T. Satoransky,19,0.05263157894736842
Porzingis,T. Young,2,0.5
Porzingis,V. Krejčí,9,0.1111111111111111
Porzingis,W. Barton,16,0.0625
Porzingis,W. Cauley-Stein,2,0.5
Porzingis,W. Hernangomez,22,0.045454545454545456
Porzingis,W. Richard,3,0.3333333333333333
Porzingis,Z. Risacher,20,0.05
Porziņģis,A. Horford,3,0.3333333333333333
Porziņģis,D. White,15,0.06666666666666667
Porziņģis,J. Brown,2,0.5
Porziņģis,P. Pritchard,8,0.125
Porziņģis,S. Hauser,3,0.3333333333333333
Posey,A. Daniels,5,0.2
Posey,A. Gray,2,0.5
Posey,A. Mourning,24,0.041666666666666664
Posey,A. Price,3,0.3333333333333333
Posey,A. Walker,71,0.014084507042253521
Posey,B. Brown,9,0.1111111111111111
Posey,B. Rush,17,0.058823529411764705
Posey,B. Scalabrine,2,0.5
Posey,C. Paul,28,0.03571428571428571
Posey,C. Quinn,8,0.125
Posey,D. Anderson,3,0.3333333333333333
Posey,D. Brown,23,0.043478260869565216
Posey,D. Collison,35,0.02857142857142857
Posey,D. Granger,22,0.045454545454545456
Posey,D. Songaila,36,0.027777777777777776
Posey,D. Wade,49,0.02040816326530612
Posey,D. West,68,0.014705882352941176
Posey,D. Wright,10,0.1
Posey,E. Barron,4,0.25
Posey,E. House,103,0.009708737864077669
Posey,E. Jones,28,0.03571428571428571
Posey,E. Okafor,16,0.0625
Posey,G. Davis,18,0.05555555555555555
Posey,G. Payton,21,0.047619047619047616
Posey,H. Armstrong,12,0.08333333333333333
Posey,J. Kapono,33,0.030303030303030304
Posey,J. Williams,80,0.0125
Posey,J. Wright,14,0.07142857142857142
Posey,K. Garnett,26,0.038461538461538464
Posey,K. Perkins,2,0.5
Posey,L. Powe,10,0.1
Posey,M. Doleac,8,0.125
Posey,M. Dunleavy,21,0.047619047619047616
Posey,M. Ely,4,0.25
Posey,M. Peterson,22,0.045454545454545456
Posey,M. Thornton,73,0.0136986301369863
Posey,P. George,3,0.3333333333333333
Posey,P. Pierce,48,0.020833333333333332
Posey,P. Stojakovic,65,0.015384615384615385
Posey,R. Allen,34,0.029411764705882353
Posey,R. Bowen,2,0.5
Posey,R. Butler,44,0.022727272727272728
Posey,R. Hibbert,6,0.16666666666666666
Posey,R. Rondo,28,0.03571428571428571
Posey,S. Anderson,4,0.25
Posey,S. Cassell,14,0.07142857142857142
Posey,S. Jones,6,0.16666666666666666
Posey,S. Marks,4,0.25
Posey,S. O'Neal,80,0.0125
Posey,S. Pollard,2,0.5
Posey,T. Allen,39,0.02564102564102564
Posey,T. Chandler,4,0.25
Posey,T. Ford,8,0.125
Posey,U. Haslem,60,0.016666666666666666
Posey,W. Simien,2,0.5
Post,A. Horford,3,0.3333333333333333
Post,A. Wiggins,4,0.25
Post,B. Hield,44,0.022727272727272728
Post,B. Podziemski,50,0.02
Post,D. Green,44,0.022727272727272728
Post,D. Melton,25,0.04
Post,D. Schröder,3,0.3333333333333333
Post,G. Payton II,20,0.05
Post,G. Santos,24,0.041666666666666664
Post,J. Butler III,21,0.047619047619047616
Post,J. Kuminga,5,0.2
Post,J. Rowe,2,0.5
Post,K. Knox II,4,0.25
Post,L. Cryer,3,0.3333333333333333
Post,L. Waters III,6,0.16666666666666666
Post,M. Moody,46,0.021739130434782608
Post,N. Williams,5,0.2
Post,P. Spencer,20,0.05
Post,S. Curry,54,0.018518518518518517
Post,W. Richard,21,0.047619047619047616
Potapenko,D. Wilkins,2,0.5
Potapenko,J. Hart,2,0.5
Potapenko,R. Lewis,14,0.07142857142857142
Potapenko,R. Price,3,0.3333333333333333
Potter,A. Nembhard,23,0.043478260869565216
Potter,A. Nesmith,5,0.2
Potter,B. Mathurin,6,0.16666666666666666
Potter,B. Sensabaugh,19,0.05263157894736842
Potter,B. Sheppard,11,0.09090909090909091
Potter,C. Sexton,7,0.14285714285714285
Potter,C. Williams,5,0.2
Potter,D. Eubanks,4,0.25
Potter,D. Jones,4,0.25
Potter,E. Thompson,4,0.25
Potter,I. Collier,4,0.25
Potter,J. Clarkson,12,0.08333333333333333
Potter,J. Collins,2,0.5
Potter,J. Huff,3,0.3333333333333333
Potter,J. Juzang,7,0.14285714285714285
Potter,J. Slawson,5,0.2
Potter,J. Springer,2,0.5
Potter,J. Walker,24,0.041666666666666664
Potter,K. Brown,12,0.08333333333333333
Potter,K. Filipowski,3,0.3333333333333333
Potter,K. George,9,0.1111111111111111
Potter,K. Jones,10,0.1
Potter,L. Markkanen,6,0.16666666666666666
Potter,N. Alexander-Walker,2,0.5
Potter,O. Agbaji,3,0.3333333333333333
Potter,O. Toppin,13,0.07692307692307693
Potter,O. Tshiebwe,2,0.5
